engine,scenario,minute,thermal_load_input,degradation_input,thermal_load_high,primary_cooling_degraded,backup_reserve_stressed,power_constraint,process_thermal_risk,alarm_interpreted,authorization_ready,intervention_executed,physical_risk_probability_exact,decision_response_probability_exact,uncontained_risk_probability_exact,contained_or_avoided_probability_exact,measurement_shots,physical_risk_probability_sampled,decision_response_probability_sampled,uncontained_risk_probability_sampled,contained_or_avoided_probability_sampled,trace
Qiskit DensityMatrix,Accelerated-response,24,1.0,0.45,0.08572081223145962,0.022447495551019173,0.018884259890708223,0.011177175185523504,0.00903348944281169,0.005000000000000001,0.0019999999999999996,0.001,0.00903348944281169,0.001,0.009024455953368878,0.000990966510557188,8192,0.0084228515625,0.0013427734375,0.0084228515625,0.0013427734375,0.9999999999999992
Qiskit DensityMatrix,Accelerated-response,25,1.0,0.5,0.09414679075429709,0.02428686994281497,0.019814888706983228,0.011267612328477542,0.009353138806244455,0.00527870363743311,0.0020000000000000013,0.0010000000000000007,0.009353138806244455,0.0010000000000000007,0.009343785667438213,0.0009906468611937558,8192,0.0096435546875,0.0009765625,0.0096435546875,0.0009765625,0.9999999999999996
Qiskit DensityMatrix,Accelerated-response,26,1.0,0.55,0.10291752270508109,0.026388760288482388,0.02083485865165069,0.011363362076370485,0.009689681444777533,0.005691039043799004,0.0019999999999999974,0.0010000000000000002,0.009689681444777533,0.0010000000000000002,0.00967999176333276,0.0009903103185552227,8192,0.0076904296875,0.0006103515625,0.0076904296875,0.0006103515625,0.9999999999999992
Qiskit DensityMatrix,Accelerated-response,27,1.0,0.6,0.1120238300108597,0.028773621646298618,0.021949983403765,0.011464756594913786,0.010044067555546191,0.006249005903315087,0.0019999999999999987,0.0010000000000000013,0.010044067555546191,0.0010000000000000013,0.010034023487990653,0.0009899559324444546,8192,0.0093994140625,0.001220703125,0.0093994140625,0.001220703125,0.9999999999999993
Qiskit DensityMatrix,Accelerated-response,28,1.0,0.65,0.12145620316731721,0.03146326455421953,0.023166136061052063,0.011572145477284038,0.010417325797882243,0.006965110174732687,0.001999999999999997,0.0010000000000000005,0.010417325797882243,0.0010000000000000005,0.01040690847208437,0.0009895826742021174,8192,0.0106201171875,0.001953125,0.0106201171875,0.001953125,0.999999999999999
Qiskit DensityMatrix,Accelerated-response,29,1.0,0.7,0.13120481237156367,0.03448076741337909,0.024489227702863856,0.011685894515243005,0.010810564873091403,0.007852302229550311,0.002,0.0009999999999999992,0.010810564873091403,0.0009999999999999992,0.010799754308218307,0.0009891894351269077,8192,0.010009765625,0.000732421875,0.010009765625,0.000732421875,0.9999999999999989
Qiskit DensityMatrix,Accelerated-response,30,1.0,0.75,0.1412595189829341,0.03785037545679416,0.025925186054262507,0.011806384251496488,0.011224974554843241,0.008923910391367964,0.0019999999999999996,0.0009999999999999994,0.011224974554843241,0.0009999999999999994,0.011213749580288397,0.0009887750254451567,8192,0.013427734375,0.000732421875,0.013427734375,0.000732421875,0.9999999999999991
Qiskit DensityMatrix,Accelerated-response,31,1.0,0.8,0.1516098872958329,0.04159738514640211,0.027479934284668616,0.0119340083304275,0.011661826117327802,0.010193570464309722,0.0019999999999999987,0.0010000000000000013,0.011661826117327802,0.0010000000000000013,0.011650164291210482,0.0009883381738826726,8192,0.012939453125,0.001220703125,0.0128173828125,0.0010986328125,0.9999999999999992
Qiskit DensityMatrix,Accelerated-response,32,1.0,0.85,0.16224519660833647,0.04574801282178132,0.029159369971479214,0.01206917166957746,0.012122472111581108,0.011675151947507182,0.0019999999999999987,0.0009999999999999992,0.012122472111581108,0.0009999999999999992,0.012110349639469527,0.0009878775278884182,8192,0.0106201171875,0.000732421875,0.0106201171875,0.000732421875,0.9999999999999992
Qiskit DensityMatrix,Accelerated-response,33,1.0,0.9,0.1731544535699531,0.05032924642100785,0.030969344256151162,0.012212288479533871,0.012608345444627257,0.013382681726764767,0.0020000000000000005,0.0010000000000000005,0.012608345444627257,0.0010000000000000005,0.012595737099182634,0.0009873916545553726,8192,0.01171875,0.0010986328125,0.0115966796875,0.0009765625,0.9999999999999992
Qiskit DensityMatrix,Accelerated-response,34,1.0,0.95,0.18432640479164125,0.05536867911028895,0.032915641217478794,0.01236378016511221,0.013120957721394037,0.015330266108800552,0.0020000000000000026,0.0009999999999999987,0.013120957721394037,0.0009999999999999987,0.013107836763672638,0.0009868790422786055,8192,0.0126953125,0.0008544921875,0.0126953125,0.0008544921875,0.9999999999999994
Qiskit DensityMatrix,Accelerated-response,35,1.0,1.0,0.1957495497009036,0.060894323696609555,0.03500395748418143,0.012524073145779952,0.01366189681579175,0.017532012113067513,0.0019999999999999996,0.0009999999999999998,0.01366189681579175,0.0009999999999999998,0.013648234918975958,0.0009863381031842082,8192,0.0157470703125,0.00146484375,0.0157470703125,0.00146484375,0.9999999999999993
Qiskit DensityMatrix,Accelerated-response,36,1.0,1.0,0.20741215362450108,0.06663942882318584,0.037237376075304224,0.012693589573167095,0.014232803874308177,0.01999757525850957,0.001999999999999999,0.0009999999999999998,0.014232803874308177,0.0009999999999999998,0.01421857107043387,0.0009857671961256919,8192,0.0120849609375,0.0013427734375,0.0120849609375,0.0013427734375,0.9999999999999994
Qiskit DensityMatrix,Accelerated-response,37,1.0,1.0,0.21930226108105952,0.07259470448141575,0.03961858859567655,0.012872744625746082,0.014835366216629276,0.022735045557184627,0.0019999999999999987,0.0009999999999999992,0.014835366216629276,0.0009999999999999992,0.014820530850412648,0.0009851646337833701,8192,0.0147705078125,0.0009765625,0.0147705078125,0.0009765625,0.9999999999999997
Qiskit DensityMatrix,Accelerated-response,38,1.0,1.0,0.2314077092664413,0.07875068417633983,0.042149874883342986,0.01306194399156972,0.015471309586318028,0.025750807014588723,0.0021789203382184337,0.0010000000000000002,0.015471309586318028,0.0010000000000000002,0.015455838276731707,0.0009845286904136817,8192,0.013916015625,0.0020751953125,0.013916015625,0.0020751953125,0.9999999999999998
Qiskit DensityMatrix,Accelerated-response,39,1.0,1.0,0.24371614171421066,0.08509774705945697,0.044833084491574214,0.013261581588546678,0.016142389804404383,0.02904538474058193,0.002514813544686635,0.0009999999999999992,0.016142389804404383,0.0009999999999999992,0.0161262474146,0.000983857610195595,8192,0.0167236328125,0.000732421875,0.0167236328125,0.000732421875,0.9999999999999996
Qiskit DensityMatrix,Accelerated-response,40,1.0,1.0,0.25621502211343533,0.09162622078064812,0.04766965600269965,0.013472039276986269,0.016850384236984123,0.032612458665340516,0.0030307472747444085,0.0009999999999999996,0.016850384236984123,0.0009999999999999996,0.01683353385274713,0.0009831496157630157,8192,0.017333984375,0.001220703125,0.017333984375,0.001220703125,0.9999999999999993
Qiskit DensityMatrix,Accelerated-response,41,1.0,1.0,0.2688916478887422,0.09832648348387225,0.05066064962642665,0.013693687545362484,0.017597083320015965,0.03644232622404504,0.003749539876389478,0.001,0.017597083320015965,0.001,0.017579486236695953,0.0009824029166799837,8192,0.0196533203125,0.0008544921875,0.0196533203125,0.0008544921875,0.9999999999999996
Qiskit DensityMatrix,Accelerated-response,42,1.0,1.0,0.28173316350973354,0.1051889854482156,0.05380675445799962,0.013926885396727122,0.01838428201159458,0.04052192353711278,0.004693326342372909,0.0009999999999999992,0.01838428201159458,0.0009999999999999992,0.018365897729582997,0.0009816157179884045,8192,0.015625,0.000732421875,0.015625,0.000732421875,0.9999999999999994
Qiskit DensityMatrix,Accelerated-response,43,1.0,1.0,0.2947265738707768,0.11220426835672073,0.057108297868582965,0.014171980694156155,0.019213771280754827,0.044834908687232604,0.005883126755746865,0.000999999999999999,0.019213771280754827,0.000999999999999999,0.01919455750947407,0.0009807862287192447,8192,0.021240234375,0.001953125,0.02099609375,0.001708984375,0.9999999999999997
Qiskit DensityMatrix,Accelerated-response,44,1.0,1.0,0.3078587577317111,0.11936298223675675,0.06056525670885243,0.01442931094930122,0.020087329741280073,0.04936180760841299,0.007338429769542985,0.000999999999999999,0.020087329741280073,0.000999999999999999,0.020067242411538788,0.0009799126702587193,8192,0.0205078125,0.0010986328125,0.0205078125,0.0010986328125,0.9999999999999993
Qiskit DensityMatrix,Accelerated-response,45,1.0,1.0,0.321116481210583,0.12665590013859207,0.06417726999401435,0.014699204525251235,0.021006715536435506,0.05408022170116121,0.009076803452753916,0.0009999999999999992,0.021006715536435506,0.0009999999999999992,0.020985708820899066,0.000978993284463564,8192,0.022705078125,0.0006103515625,0.022705078125,0.0006103515625,0.9999999999999994
Qiskit DensityMatrix,Accelerated-response,46,1.0,1.0,0.3344864113199959,0.1340739306392498,0.06794365273113913,0.014981982212896532,0.02197365857604541,0.05896509484827508,0.011113545162542777,0.001,0.02197365857604541,0.001,0.021951684917469388,0.000978026341423954,8192,0.02197265625,0.0008544921875,0.02197265625,0.0008544921875,0.9999999999999991
Qiskit DensityMatrix,Accelerated-response,47,1.0,1.0,0.34795512953909935,0.14160812827652525,0.07186341054775545,0.015277959129204825,0.02298985322093626,0.06398903606712891,0.013461380980810936,0.0010000000000000002,0.02298985322093626,0.0010000000000000002,0.02296686336771533,0.0009770101467790635,8192,0.024169921875,0.0009765625,0.024169921875,0.0009765625,0.9999999999999991
Qiskit DensityMatrix,Accelerated-response,48,1.0,1.0,0.36150914541358053,0.14924970203318724,0.07593525478394751,0.015587446876607878,0.024056951501566892,0.06912269263820485,0.016130223716444323,0.0009999999999999985,0.024056951501566892,0.0009999999999999985,0.02403289455006533,0.0009759430484984326,8192,0.02392578125,0.00146484375,0.02392578125,0.00146484375,0.9999999999999991
Qiskit DensityMatrix,Accelerated-response,49,1.0,1.0,0.3751349101763033,0.1569900220038052,0.08015761771853575,0.01591075589534252,0.025176556947801746,0.07433516723790312,0.019126996576674028,0.0009999999999999985,0.025176556947801746,0.0009999999999999985,0.025151380390853934,0.0009748234430521977,8192,0.025390625,0.000732421875,0.025390625,0.000732421875,0.9999999999999991
Qiskit DensityMatrix,Accelerated-response,50,1.0,1.0,0.3888188303814,0.1648206243864238,0.0845237273363643,0.016248197935312486,0.02634806280045178,0.07959447141734152,0.022455527423440598,0.0012086736408261445,0.02634806280045178,0.0012086736408261445,0.026282617765629422,0.0011432286060037856,8192,0.029052734375,0.001953125,0.02880859375,0.001708984375,0.9999999999999989
Qiskit DensityMatrix,Accelerated-response,51,1.0,1.0,0.40254728154471037,0.17273321494844476,0.08902422019025871,0.016600068270510755,0.027569775366342485,0.08486793031890826,0.026107828742380698,0.0016831979389218823,0.027569775366342485,0.0016831979389218823,0.027408960878017825,0.0015223834505972305,8192,0.0234375,0.002197265625,0.02294921875,0.001708984375,0.999999999999999
Qiskit DensityMatrix,Accelerated-response,52,1.0,1.0,0.41630662341222113,0.18071967168681813,0.09364705021665494,0.016966639339010048,0.02883884064248392,0.090123147783142,0.030062667870149683,0.0024702702954763653,0.02883884064248392,0.0024702702954763653,0.028512238209732393,0.0021436678627248314,8192,0.026123046875,0.0020751953125,0.02587890625,0.0018310546875,0.999999999999999
Qiskit DensityMatrix,Accelerated-response,53,1.0,1.0,0.4300832157501455,0.18877203975254148,0.09837725332141159,0.017348154011610672,0.030151101521624465,0.09532910404047976,0.034293732726960374,0.003613608372771085,0.030151101521624465,0.003613608372771085,0.029572641302676693,0.003035148153823303,8192,0.0284423828125,0.0040283203125,0.0283203125,0.00390625,0.9999999999999991
Qiskit DensityMatrix,Accelerated-response,54,1.0,1.0,0.44386343461358346,0.19688251917323119,0.1031967741924329,0.017744817810261576,0.03150097580459879,0.10045686288074768,0.03877037814742457,0.005152492561473201,0.03150097580459879,0.005152492561473201,0.030569300775998485,0.004220817532872895,8192,0.0318603515625,0.0054931640625,0.03076171875,0.00439453125,0.9999999999999991
Qiskit DensityMatrix,Accelerated-response,55,1.0,1.0,0.45763368909899066,0.20504345214249955,0.10808437955946348,0.01815679042035714,0.03288136543224891,0.10548026090511016,0.04345851216038945,0.007120427082444554,0.03288136543224891,0.007120427082444554,0.031480992149966705,0.005720053800162339,8192,0.0347900390625,0.0069580078125,0.0335693359375,0.0057373046875,0.999999999999999
Qiskit DensityMatrix,Accelerated-response,56,1.0,1.0,0.47138043853374667,0.21324731026889276,0.1130156774425201,0.01858417675652415,0.034283607901127985,0.11037655863244938,0.04832158825451136,0.009543967111957246,0.034283607901127985,0.009543967111957246,0.03228695173338108,0.00754731094421031,8192,0.0362548828125,0.010009765625,0.0338134765625,0.007568359375,0.999999999999999
Qiskit DensityMatrix,Accelerated-response,57,1.0,1.0,0.48509021003389563,0.22148668215032297,0.11796325922993661,0.01902701789650353,0.03569748066622006,0.11512703184313446,0.05332166495603065,0.012441750617048957,0.03569748066622006,0.012441750617048957,0.032967771344437985,0.009712041295266883,8192,0.0389404296875,0.01318359375,0.0352783203125,0.009521484375,0.9999999999999991
Qiskit DensityMatrix,Accelerated-response,58,1.0,1.0,0.4987496163393647,0.22975426160896184,0.12289697716393493,0.019485282243141906,0.03711126827455668,0.11971748089934156,0.05842049109543531,0.01582376359237075,0.03711126827455668,0.01582376359237075,0.033506329197850536,0.012218824515664627,8192,0.0357666015625,0.015380859375,0.032470703125,0.0120849609375,0.999999999999999
Qiskit DensityMatrix,Accelerated-response,59,1.0,1.0,0.512345373815515,0.23804283688670969,0.12778436400890728,0.019958857306646274,0.03851189988172212,0.12413863614631165,0.06358057416827988,0.019690856805436568,0.03851189988172212,0.019690856805436568,0.0338887042280435,0.015067661151757967,8192,0.038330078125,0.01806640625,0.034423828125,0.01416015625,0.9999999999999991
Qiskit DensityMatrix,Accelerated-response,60,1.0,1.0,0.5258643204917449,0.24634528106290082,0.13259119450567958,0.020447542514655623,0.03988516163016671,0.12838643910295713,0.06876619031970577,0.024034521677857166,0.03988516163016671,0.024034521677857166,0.0341050139146157,0.018254373962306166,8192,0.03955078125,0.02197265625,0.0340576171875,0.0164794921875,0.9999999999999989
Qiskit DensityMatrix,Accelerated-response,61,1.0,1.0,0.5392934339929566,0.2546545439143134,0.13728218000701226,0.02095104345345737,0.04121598418099267,0.1324621821506565,0.07394429769883575,0.02883692318166472,0.04121598418099267,0.02883692318166472,0.034150112781551785,0.021771051782223848,8192,0.0390625,0.030029296875,0.0308837890625,0.0218505859375,0.999999999999999
Qiskit DensityMatrix,Accelerated-response,62,1.0,1.0,0.5526198492089044,0.26296364539338385,0.14182177893777145,0.021468967917888382,0.042488800692235255,0.13637249387452874,0.07908532010083248,0.03407117911864268,0.042488800692235255,0.03407117911864268,0.034024091334241224,0.02560646976064865,8192,0.04248046875,0.0322265625,0.033203125,0.02294921875,0.9999999999999987
Qiskit DensityMatrix,Accelerated-response,63,1.0,1.0,0.5658308755404786,0.2712656708546033,0.146175097054076,0.02200082409945067,0.0436879650692034,0.14012916301205605,0.08416377466653305,0.03970186822594938,0.0436879650692034,0.03970186822594938,0.03373252394581295,0.02974642710255891,8192,0.0440673828125,0.039794921875,0.0341796875,0.0299072265625,0.9999999999999988
Qiskit DensityMatrix,Accelerated-response,64,1.0,1.0,0.5789140135614022,0.2795537681123289,0.1503088436028429,0.022546021172804572,0.04479821484150032,0.1437488008750451,0.08915872554026316,0.04568574438468255,0.04479821484150032,0.04568574438468255,0.03328642906363074,0.03417395860681296,8192,0.046142578125,0.048828125,0.0343017578125,0.0369873046875,0.9999999999999987
Qiskit DensityMatrix,Accelerated-response,65,1.0,1.0,0.5918569709389894,0.28782114636680944,0.15419230314073462,0.02310387245256764,0.04580515809516675,0.14725234973574436,0.09405405428991377,0.051972630791714575,0.04580515809516675,0.051972630791714575,0.032701925209278816,0.03886939790582666,8192,0.042724609375,0.0472412109375,0.03173828125,0.0362548828125,0.9999999999999984
Qiskit DensityMatrix,Accelerated-response,66,1.0,1.0,0.6046476774685436,0.29606107699027856,0.1577982786355214,0.023673601189303048,0.0466957600777331,0.1506644524810783,0.09883854699685526,0.05850646612074712,0.0466957600777331,0.05850646612074712,0.03199958990243499,0.04381029594544902,8192,0.046142578125,0.0548095703125,0.0318603515625,0.04052734375,0.9999999999999983
Qiskit DensityMatrix,Accelerated-response,67,1.0,1.0,0.6172742990925392,0.3042668961227505,0.16110396007887864,0.02425434896113074,0.047458802917623895,0.15401270623167107,0.10350580663418876,0.06522647415244136,0.047458802917623895,0.06522647415244136,0.031203553487674503,0.04897122472249196,8192,0.0501708984375,0.067138671875,0.0335693359375,0.050537109375,0.9999999999999983
Qiskit DensityMatrix,Accelerated-response,68,1.0,1.0,0.6297252507973243,0.3124320089887528,0.1640916745086308,0.02484518650190747,0.048085291746450445,0.15732682896465863,0.10805400711040135,0.07206842872476972,0.048085291746450445,0.07206842872476972,0.03034038312435372,0.05432352010267303,8192,0.04931640625,0.073974609375,0.0308837890625,0.0555419921875,0.9999999999999982
Qiskit DensityMatrix,Accelerated-response,69,1.0,1.0,0.6419892083060367,0.32054989581269866,0.16674947812213275,0.025445126695252795,0.04856878257457019,0.16063777289233833,0.11248551168652217,0.07896598674934645,0.04856878257457019,0.07896598674934645,0.029437831134766987,0.05983503530954322,8192,0.0477294921875,0.0765380859375,0.029052734375,0.057861328125,0.9999999999999983
Qiskit DensityMatrix,Accelerated-response,70,1.0,1.0,0.6540551185156558,0.3286141191826455,0.16907155881706276,0.026053139362646235,0.048905611495031795,0.16397682097657398,0.11680638303194527,0.08585206309333836,0.048905611495031795,0.08585206309333836,0.02852353411327598,0.06546998571158257,8192,0.049072265625,0.08447265625,0.0302734375,0.065673828125,0.9999999999999984
Qiskit DensityMatrix,Accelerated-response,71,1.0,1.0,0.6659122086574711,0.3366183326903473,0.17105842749124459,0.026668167389582127,0.04909501087129736,0.16737470322953368,0.12102581478005214,0.09266022205079424,0.04909501087129736,0.09266022205079424,0.027623753077246495,0.07118896425674338,8192,0.04833984375,0.0931396484375,0.0263671875,0.0711669921875,0.9999999999999984
Qiskit DensityMatrix,Accelerated-response,72,1.0,1.0,0.677549994192362,0.3445562906599554,0.1727168879975359,0.02728914367145058,0.04913910556279038,0.17086076731628094,0.12515551506429823,0.09932606074002193,0.04913910556279038,0.09932606074002193,0.026762239942263795,0.07694919511949533,8192,0.0450439453125,0.0927734375,0.0262451171875,0.073974609375,0.9999999999999986
Qiskit DensityMatrix,Accelerated-response,73,1.0,1.0,0.6889582854838552,0.3524218587683544,0.17405978784750967,0.02791500832404022,0.049042790254563824,0.1744622336205324,0.1292090713078727,0.10578856000512141,0.049042790254563824,0.10578856000512141,0.025959302346600956,0.08270507209715856,8192,0.0516357421875,0.1097412109375,0.0272216796875,0.0853271484375,0.9999999999999982
Qiskit DensityMatrix,Accelerated-response,74,1.0,1.0,0.700127193321553,0.3602090253565805,0.17510556358860838,0.028544725594203752,0.04881349680048063,0.17820355876379765,0.13320132279382405,0.11199137832918586,0.04881349680048063,0.11199137832918586,0.025231119032285598,0.0884090005609909,8192,0.049560546875,0.1114501953125,0.0255126953125,0.08740234375,0.9999999999999984
Qiskit DensityMatrix,Accelerated-response,75,1.0,1.0,0.7110471333939866,0.3679119132334095,0.175877605289512,0.02917729992429919,0.04846086740554032,0.1821059241502987,0.13714776364528744,0.11788406404358126,0.04846086740554032,0.11788406404358126,0.024589334128489994,0.09401253076653092,8192,0.0517578125,0.1181640625,0.0250244140625,0.0914306640625,0.9999999999999981
Qiskit DensityMatrix,Accelerated-response,76,1.0,1.0,0.7217088298322805,0.3755247917783075,0.1764034729538557,0.029811790667685856,0.04799635482872891,0.18618685811464594,0.141063994235584,0.12342316097113155,0.04799635482872891,0.12342316097113155,0.02404093371314899,0.0994677398555516,8192,0.04638671875,0.11572265625,0.0230712890625,0.0924072265625,0.9999999999999983
Qiskit DensityMatrix,Accelerated-response,77,1.0,1.0,0.7321033179632185,0.3830420891605953,0.17671400337483295,0.030447325018334664,0.04743277415195895,0.19045999236460204,0.14496523416506543,0.128573182831764,0.04743277415195895,0.128573182831764,0.023588384851830665,0.10472879353163571,8192,0.046875,0.123046875,0.02392578125,0.10009765625,0.9999999999999984
Qiskit DensityMatrix,Accelerated-response,78,1.0,1.0,0.7422219464220405,0.39045840450401864,0.17684234866316323,0.03108310880067846,0.04678383185043038,0.19493494626683647,0.14886590518191625,0.13330743252101496,0.04678383185043038,0.13330743252101496,0.02322999837073115,0.1097535990413157,8192,0.0460205078125,0.1326904296875,0.0223388671875,0.1090087890625,0.9999999999999986
Qiskit DensityMatrix,Accelerated-response,79,1.0,1.0,0.7520563787811605,0.39776851984007777,0.17682298745370698,0.03171843486044154,0.04606365698704273,0.19961732662446235,0.1527792881067862,0.13760864395691136,0.04606365698704273,0.13760864395691136,0.02296046357733419,0.11450545054720278,8192,0.044921875,0.13525390625,0.0218505859375,0.1121826171875,0.9999999999999986
Qiskit DensityMatrix,Accelerated-response,80,1.0,1.0,0.7615985948510507,0.4049674117086802,0.17669074692898273,0.032352688897170155,0.04528635663443736,0.20450882627767394,0.1567172541677802,0.14146942672300766,0.04528635663443736,0.14146942672300766,0.02277149672244872,0.11895456681101904,8192,0.044189453125,0.1370849609375,0.02392578125,0.1168212890625,0.9999999999999986
Qiskit DensityMatrix,Accelerated-response,81,1.0,1.0,0.7708408918041637,0.41205026228025243,0.17647986882482433,0.03298535267845601,0.04446561356319,0.20960740227216135,0.16069006828143517,0.1448924972741371,0.04446561356319,0.1448924972741371,0.022652544995157453,0.12307942870610453,8192,0.0494384765625,0.151611328125,0.024169921875,0.1263427734375,0.9999999999999987
Qiskit DensityMatrix,Accelerated-response,82,1.0,1.0,0.7797758852623299,0.41901246988889973,0.17622314618625043,0.03361600466889469,0.043614339371787235,0.21490751345282968,0.16470625974921466,0.14789068498630922,0.043614339371787235,0.14789068498630922,0.022591493278838057,0.12686783889336,8192,0.04296875,0.1414794921875,0.0208740234375,0.119384765625,0.9999999999999987
Qiskit DensityMatrix,Accelerated-response,83,1.0,1.0,0.7883965104734554,0.4258496588810965,0.1759511505616409,0.034244318189137105,0.04274439113052743,0.22040039796930727,0.16877255452086765,0.150486706707609,0.04274439113052743,0.150486706707609,0.022575330277289272,0.1303176458543708,8192,0.042236328125,0.151611328125,0.0230712890625,0.1324462890625,0.9999999999999988
Qiskit DensityMatrix,Accelerated-response,84,1.0,1.0,0.7966960236852152,0.4325576886984928,0.17569156227545454,0.03487005728875875,0.041866354765082055,0.22607437303183825,0.17289386249230101,0.1527127095149422,0.041866354765082055,0.1527127095149422,0.022590742230333978,0.13343709698019415,8192,0.040283203125,0.15283203125,0.02197265625,0.134521484375,0.9999999999999984
Qiskit DensityMatrix,Accelerated-response,85,1.0,1.0,0.8046680038028082,0.43913266212656615,0.1754686100201678,0.03549307056931766,0.040989394204932875,0.23191514197788396,0.17707331311095723,0.15460958785957926,0.040989394204932875,0.15460958785957926,0.02262461461839891,0.1362448082730453,8192,0.041748046875,0.1527099609375,0.0235595703125,0.134521484375,0.9999999999999986
Qiskit DensityMatrix,Accelerated-response,86,0.95,1.0,0.811931055788259,0.4455709326530027,0.17530067483043538,0.03611327990367841,0.040121154262957336,0.23790609309478186,0.1813123312669949,0.15622608797146384,0.040121154262957336,0.15622608797146384,0.02266442830932158,0.13876936201782805,8192,0.0360107421875,0.1610107421875,0.0196533203125,0.1446533203125,0.9999999999999986
Qiskit DensityMatrix,Accelerated-response,87,0.9,1.0,0.8185257240634641,0.45186911089081566,0.1752020409132059,0.03673067132262646,0.039267727516305896,0.24402859073748182,0.1856107485487489,0.15761771882490347,0.039267727516305896,0.15761771882490347,0.022698563251068973,0.14104855455966658,8192,0.039306640625,0.15771484375,0.0211181640625,0.1395263671875,0.9999999999999986
Qiskit DensityMatrix,Accelerated-response,88,0.85,1.0,0.8244922616829846,0.45802406999763434,0.17518265880752346,0.03734528473688625,0.03843366809114169,0.25026224844207057,0.18996694412050427,0.1588454950351658,0.03843366809114169,0.1588454950351658,0.022716511360373767,0.14312833830439786,8192,0.0394287109375,0.1605224609375,0.0247802734375,0.1458740234375,0.9999999999999986
Qiskit DensityMatrix,Accelerated-response,89,0.8,1.0,0.8298702906682918,0.4640329500677972,0.17524800636930796,0.037957202790229475,0.03762204416448924,0.2565851821994933,0.19437800983705264,0.1599745424456718,0.03762204416448924,0.1599745424456718,0.02270901169508233,0.14506150997626485,8192,0.03564453125,0.161376953125,0.02197265625,0.147705078125,0.9999999999999987
Qiskit DensityMatrix,Accelerated-response,90,0.75,1.0,0.834698499588127,0.4698931614833091,0.17539904185676977,0.03856653913230283,0.036834521345474054,0.26297424443214323,0.19883993447349307,0.16107260165358486,0.036834521345474054,0.16107260165358486,0.022668123167744993,0.14690620347585578,8192,0.036865234375,0.1575927734375,0.0235595703125,0.144287109375,0.9999999999999984
Qiskit DensityMatrix,Accelerated-response,91,0.7,1.0,0.8306242321625891,0.47560238721848064,0.17563224443383435,0.03917342638872354,0.03607146996096968,0.26940524102058405,0.20334780209815834,0.16220846812563045,0.03607146996096968,0.16220846812563045,0.02258725017514424,0.14872424833980505,8192,0.03271484375,0.1561279296875,0.021728515625,0.1451416015625,0.9999999999999982
Qiskit DensityMatrix,Accelerated-response,92,0.65,1.0,0.8261013942039516,0.4811585841012933,0.17589137046982,0.03977794607686098,0.03533193153347985,0.27585265805543485,0.20789597375369276,0.16345041012430675,0.03533193153347985,0.16345041012430675,0.022460973061394558,0.15057945165222153,8192,0.037109375,0.1712646484375,0.02294921875,0.1571044921875,0.9999999999999984
Qiskit DensityMatrix,Accelerated-response,93,0.6,1.0,0.8211749371662901,0.4865599830423053,0.17616557558623733,0.04038017160806629,0.034613916956216746,0.28229035569128463,0.21247829700416898,0.1648646057454637,0.034613916956216746,0.1648646057454637,0.022285192120633925,0.15253588090988093,8192,0.0362548828125,0.1639404296875,0.02392578125,0.151611328125,0.9999999999999986
Qiskit DensityMatrix,Accelerated-response,94,0.55,1.0,0.81588616018613,0.4918050878087487,0.1764402246363608,0.04098015713497122,0.03391455732857067,0.2886917648476805,0.21708831567094974,0.16651364025466925,0.03391455732857067,0.16651364025466925,0.02205708488506409,0.15465616781116265,8192,0.0281982421875,0.1641845703125,0.0172119140625,0.1531982421875,0.9999999999999984
Qiskit DensityMatrix,Accelerated-response,95,0.5,1.0,0.8102727710208755,0.4968926728019627,0.17669730710232093,0.041577927120361895,0.033230262924981414,0.2950300848914189,0.22171947456712374,0.1684551031793259,0.033230262924981414,0.1684551031793259,0.021775055850250677,0.15699989610459528,8192,0.0350341796875,0.17431640625,0.0211181640625,0.160400390625,0.9999999999999987
Qiskit DensityMatrix,Accelerated-response,96,0.44999999999999996,1.0,0.8043689690408038,0.50182177988087,0.17691593912602402,0.042173466871568185,0.032556888672208524,0.301278485823516,0.226365313950253,0.17074032164769104,0.032556888672208524,0.17074032164769104,0.021438681238098046,0.15962211421358052,8192,0.0361328125,0.167236328125,0.0257568359375,0.1568603515625,0.9999999999999984
Qiskit DensityMatrix,Accelerated-response,97,0.4,1.0,0.7982055467631357,0.5065917142808769,0.1770729479406839,0.04276671427547353,0.031889904780718716,0.30741031751171716,0.2310196484430833,0.17341326237166474,0.031889904780718716,0.17341326237166474,0.021048648910898245,0.16257200650184425,8192,0.0302734375,0.168701171875,0.021240234375,0.15966796875,0.9999999999999987
Qiskit DensityMatrix,Accelerated-response,98,0.35,1.0,0.7918100068022839,0.5112020396837155,0.17714353181128445,0.04335755295730992,0.031224571070104054,0.31339932735894455,0.2356767253597272,0.17650962959210825,0.031224571070104054,0.17650962959210825,0.02060669173644862,0.16589175025845287,8192,0.0322265625,0.17431640625,0.0213623046875,0.1634521484375,0.9999999999999984
Qiskit DensityMatrix,Accelerated-response,99,0.30000000000000004,1.0,0.785206691486124,0.5156525724991219,0.17710198496884738,0.04394580706913064,0.030556113079820386,0.3192198865524633,0.24033135774672218,0.1800561804203297,0.030556113079820386,0.1800561804203297,0.02011551166383566,0.16961557900434499,8192,0.0294189453125,0.1766357421875,0.01953125,0.166748046875,0.9999999999999983
